Order ID,Date,Product ID,Category,Gender, Age,Item Purchased,Order Location,Sales Price,Quantity,Total Sales,Rating
184571,1/17/2024,BF1550,Accessories,Male,32,Sunglasses,Sacramento,97,1,97,5
170304,6/25/2024,BF1544,Garment,Female,30,Skirt,New Delhi,9,1,79,5
129893,7/27/2024,BF1546,Garment,Male,22,T-shirt,Cleveland,118,1,118,5
173091,2/4/2024,BF1551,Footwear,Female,28,Sandals,Las Vegas,15,1,15,5
157216,7/17/2024,BF1546,Garment,Male,19,Shirt,Detroit,118,4,472,5
135596,7/30/2024,BF1548,Garment,Male,29,Jeans,Pittsburgh,65,1,65,4
199897,1/13/2024,BF1544,Garment,Male,27,Shorts,San Francisco,9,1,9,5
134825,2/2/2024,BF1543,Garment,Female,23,Shirt,Austin,100,3,300,3
163045,2/18/2024,BF1548,Accessories,Male,20,Scarf,Sydney,65,1,165,5
197908,2/14/2024,BF1551,Accessories,Male,30,Handbag,Pittsburgh,15,1,15,4
140455,6/18/2024,BF1551,Garment,Male,35,Skirt,Toronto,15,1,40,5
174670,2/2/2024,BF1550,Accessories,Male,27,Handbag,Memphis,97,2,194,4
133503,2/1/2024,BF1554,Accessories,Male,19,Gloves,Liverpool,20,1,60,5
154959,12/19/2023,BF1546,Garment,Male,34,Shirt,Portland,118,1,118,4
184022,9/18/2024,BF1543,Garment,Male,26,Blouse,Memphis,100,1,100,5
189020,7/25/2024,BF1551,Garment,Male,35,Dress,Sacramento,15,1,15,5
160217,8/5/2024,BF1545,Garment,Female,24,Shorts,Sacramento,10,1,10,1
140766,2/18/2024,BF1544,Footwear,Male,33,Shoes,San Francisco,9,1,9,1
157672,3/12/2024,BF1551,Footwear,Male,32,Sandals,New Jersey,15,1,15,5
193482,1/23/2024,BF1550,Garment,Female,18,Pants,Sacramento,97,4,388,2
161479,10/9/2024,BF1549,Outerwear,Female,35,Jacket,Sacramento,130,1,130,3
174503,1/30/2024,BF1552,Garment,Male,22,Skirt,Cleveland,45,1,45,5
185209,1/11/2024,BF1553,Accessories,Male,20,Handbag,Sydney,50,1,150,4
148636,5/31/2024,BF1551,Outerwear,Male,20,Coat,San Antonio,15,1,15,1
189286,5/17/2024,BF1543,Garment,Female,33,Sweater,Memphis,100,1,100,4
139190,12/22/2023,BF1547,Garment,Male,33,Shorts,Pittsburgh,32,3,96,4
129290,7/21/2024,BF1548,Garment,Female,20,Skirt,Detroit,65,4,260,4
185087,3/26/2024,BF1543,Accessories,Female,22,Gloves,Miami,100,3,300,4
125379,8/10/2024,BF1551,Accessories,Male,19,Backpack,San Francisco,15,1,15,1
124830,4/13/2024,BF1545,Garment,Female,26,Dress,Cardiff,10,1,50,5
134631,1/31/2024,BF1548,Accessories,Male,35,Belt,Toronto,65,1,90,5
172346,11/4/2024,BF1551,Accessories,Male,23,Gloves,Cleveland,15,1,15,5
150408,9/13/2024,BF1553,Accessories,Male,20,Jewelry,New Jersey,50,3,150,5
176751,5/10/2024,BF1552,Garment,Male,35,Socks,Dublin,45,3,255,5
136437,8/7/2024,BF1550,Outerwear,Male,21,Coat,Memphis,97,1,97,5
180929,1/18/2024,BF1548,Accessories,Female,25,Handbag,Sacramento,65,4,260,2
149421,10/11/2024,BF1548,Garment,Male,23,Blouse,Pittsburgh,65,4,260,4
140223,7/11/2024,BF1551,Garment,Female,35,Shorts,New Jersey,15,1,15,1
120448,1/4/2024,BF1543,Footwear,Female,20,Shoes,Portland,100,1,100,4
187838,8/21/2024,BF1550,Garment,Male,25,Shorts,Sacramento,97,3,291,4
157078,7/2/2024,BF1551,Footwear,Female,35,Sandals,Sacramento,15,3,45,4
130831,5/26/2024,BF1543,Garment,Male,25,Blouse,New Jersey,100,4,400,5
176951,7/15/2024,BF1543,Outerwear,Female,29,Coat,San Francisco,100,1,100,1
128875,5/16/2024,BF1544,Garment,Female,21,Blouse,New Delhi,9,2,158,1
142811,11/2/2024,BF1544,Accessories,Male,23,Belt,Sacramento,9,2,18,4
192650,9/26/2024,BF1554,Garment,Male,25,Blouse,Pittsburgh,20,1,20,3
122743,6/2/2024,BF1553,Accessories,Male,28,Scarf,Miami,50,1,50,4
194247,10/12/2024,BF1547,Garment,Male,26,Shirt,San Francisco,32,1,32,4
185661,11/24/2023,BF1553,Garment,Male,32,Socks,Portland,50,3,150,5
149286,7/18/2024,BF1547,Garment,Female,28,Jeans,Memphis,32,2,64,4
162611,3/21/2024,BF1543,Garment,Male,21,Dress,Detroit,100,1,100,5
196212,1/22/2024,BF1549,Footwear,Male,31,Boots,Pittsburgh,130,1,130,3
168411,12/24/2023,BF1548,Accessories,Male,18,Scarf,Portland,65,2,130,3
158625,10/1/2024,BF1546,Accessories,Male,34,Scarf,Austin,118,2,236,1
142729,6/9/2024,BF1554,Accessories,Female,24,Gloves,New Jersey,20,1,20,5
123340,11/12/2023,BF1553,Garment,Male,34,Pants,San Francisco,50,1,50,5
170846,11/17/2023,BF1546,Garment,Male,21,Dress,Cleveland,118,2,236,2
181077,7/20/2024,BF1543,Garment,Female,26,Dress,Portland,100,2,200,3
199736,9/15/2024,BF1552,Garment,Male,35,Jeans,San Francisco,45,1,45,5
167720,7/12/2024,BF1545,Garment,Male,27,Sweater,Sacramento,10,1,10,5
153376,4/10/2024,BF1543,Footwear,Male,22,Sandals,New Jersey,100,1,100,4
144932,12/4/2023,BF1543,Accessories,Female,22,Handbag,Portland,100,2,200,1
143580,3/18/2024,BF1551,Accessories,Female,22,Scarf,Austin,15,1,15,3
161540,5/26/2024,BF1544,Footwear,Female,22,Sandals,Memphis,9,1,9,3
176975,6/27/2024,BF1548,Accessories,Male,33,Sunglasses,Detroit,65,1,65,3
139971,3/22/2024,BF1551,Garment,Male,31,Sweater,Mumbai,15,1,85,1
172201,6/13/2024,BF1553,Garment,Female,29,Pants,Sacramento,50,2,100,3
125221,8/14/2024,BF1551,Accessories,Male,23,Hat,Montreal,15,1,40,4
184141,3/9/2024,BF1554,Accessories,Male,21,Belt,New Jersey,20,1,20,1
149493,7/21/2024,BF1553,Footwear,Male,19,Sandals,Cardiff,50,1,90,4
121461,8/6/2024,BF1543,Garment,Male,34,Pants,Memphis,100,1,100,5
150403,3/5/2024,BF1546,Accessories,Female,28,Jewelry,Glasgow,118,3,474,1
127291,12/19/2023,BF1548,Accessories,Male,32,Sunglasses,Dublin,65,2,210,1
180420,5/1/2024,BF1547,Garment,Male,33,Blouse,Dublin,32,1,72,2
181876,1/19/2024,BF1543,Accessories,Male,20,Belt,Memphis,100,1,100,5
138986,3/13/2024,BF1548,Garment,Male,27,Shorts,Montreal,65,1,90,4
183363,10/17/2024,BF1552,Garment,Male,22,Pants,Montreal,45,1,70,1
120666,9/18/2024,BF1548,Footwear,Female,19,Sandals,London,65,2,210,4
160448,3/8/2024,BF1548,Accessories,Female,28,Gloves,Portland,65,1,65,4
161472,9/19/2024,BF1552,Accessories,Male,31,Belt,San Francisco,45,1,45,4
130905,11/3/2024,BF1552,Garment,Male,19,Shirt,San Francisco,45,1,45,4
142075,9/27/2024,BF1551,Accessories,Male,32,Scarf,New York,15,1,15,3
127638,1/31/2024,BF1545,Accessories,Male,31,Gloves,Miami,10,3,30,5
165994,6/22/2024,BF1545,Garment,Male,30,Pants,San Francisco,10,1,10,5
143136,10/1/2024,BF1551,Footwear,Male,22,Sneakers,Montreal,15,1,40,1
171713,5/17/2024,BF1544,Outerwear,Female,26,Jacket,San Antonio,9,2,18,4
148690,9/24/2024,BF1550,Footwear,Male,33,Shoes,New Jersey,97,1,97,4
126373,11/16/2023,BF1552,Garment,Male,34,Blouse,Manchester,45,2,170,2
171711,5/2/2024,BF1549,Footwear,Male,21,Boots,Toronto,130,1,155,4
181472,12/15/2023,BF1551,Garment,Male,34,Socks,Portland,15,1,15,5
181333,11/25/2023,BF1550,Garment,Male,21,T-shirt,Sydney,97,1,197,5
166689,11/7/2023,BF1555,Footwear,Male,22,Sandals,Sydney,23,1,123,3
167605,1/18/2024,BF1545,Footwear,Male,32,Sneakers,Montreal,10,1,35,4
199415,7/4/2024,BF1543,Accessories,Female,23,Jewelry,Liverpool,100,1,140,4
197188,4/28/2024,BF1548,Footwear,Male,29,Sandals,San Francisco,65,1,65,2
155393,8/16/2024,BF1550,Outerwear,Male,18,Jacket,Sacramento,97,1,97,5
184956,7/9/2024,BF1549,Garment,Male,27,Skirt,New Delhi,130,2,400,4
178425,6/3/2024,BF1544,Garment,Male,22,Shirt,Mumbai,9,1,79,1
128743,3/2/2024,BF1545,Garment,Female,20,Shorts,San Francisco,10,1,10,4
198984,8/16/2024,BF1548,Garment,Female,18,Socks,Portland,65,1,65,1
126190,9/27/2024,BF1548,Outerwear,Male,27,Jacket,San Antonio,65,1,65,5
155856,4/2/2024,BF1548,Accessories,Male,25,Jewelry,Sydney,65,2,330,5
125934,10/23/2024,BF1550,Garment,Male,25,T-shirt,New Jersey,97,2,194,1
141032,7/8/2024,BF1548,Accessories,Male,22,Gloves,Pittsburgh,65,1,65,5
189132,7/24/2024,BF1543,Footwear,Male,21,Shoes,Austin,100,3,300,5
133449,9/12/2024,BF1552,Footwear,Male,22,Shoes,New Jersey,45,1,45,5
190396,7/8/2024,BF1546,Footwear,Male,20,Shoes,Las Vegas,118,1,118,5
128573,12/4/2023,BF1544,Garment,Female,23,Hoodie,Cleveland,9,1,9,5
177785,5/19/2024,BF1554,Accessories,Male,35,Belt,Montreal,20,5,225,4
197666,7/16/2024,BF1553,Outerwear,Male,32,Coat,San Francisco,50,1,50,5
140911,11/21/2023,BF1551,Garment,Male,29,Blouse,Pittsburgh,15,1,15,5
122105,10/25/2024,BF1548,Garment,Male,22,Skirt,Miami,65,1,65,4
165639,2/15/2024,BF1554,Garment,Male,18,T-shirt,New Jersey,20,1,20,5
180999,2/17/2024,BF1555,Garment,Male,29,Jeans,Las Vegas,23,3,69,4
142167,3/6/2024,BF1551,Accessories,Male,31,Scarf,Mumbai,15,1,85,5
156589,11/22/2023,BF1551,Accessories,Male,27,Backpack,Detroit,15,1,15,4
150446,9/15/2024,BF1551,Accessories,Female,25,Backpack,Miami,15,1,15,2
173373,6/24/2024,BF1543,Accessories,Female,20,Scarf,Detroit,100,1,100,1
180301,10/3/2024,BF1548,Accessories,Male,34,Hat,Cardiff,65,3,315,4
163259,7/8/2024,BF1547,Outerwear,Male,24,Coat,Portland,32,3,96,4
156008,8/9/2024,BF1543,Garment,Male,24,Dress,Austin,100,1,100,3
143876,7/7/2024,BF1549,Accessories,Male,25,Gloves,Portland,130,1,130,4
131957,9/11/2024,BF1546,Garment,Male,26,Sweater,New York,118,1,118,4
163577,5/26/2024,BF1545,Garment,Male,19,Skirt,Portland,10,3,30,4
176196,11/5/2023,BF1551,Garment,Male,25,Blouse,Sacramento,15,1,15,1
152432,4/27/2024,BF1550,Garment,Male,21,Dress,San Francisco,97,1,97,5
169404,10/14/2024,BF1549,Outerwear,Male,25,Jacket,San Antonio,130,1,130,5
183781,12/9/2023,BF1545,Outerwear,Male,32,Coat,Las Vegas,10,1,10,5
185046,1/1/2024,BF1554,Garment,Male,34,Dress,San Antonio,20,1,20,5
169637,9/9/2024,BF1548,Garment,Male,34,Shorts,Toronto,65,1,90,5
122281,2/29/2024,BF1549,Garment,Female,24,Jeans,Portland,130,1,130,4
122196,12/24/2023,BF1551,Accessories,Male,35,Hat,San Francisco,15,1,15,4
193373,5/8/2024,BF1546,Accessories,Male,32,Gloves,Las Vegas,118,2,236,5
145683,9/4/2024,BF1555,Footwear,Male,24,Sneakers,Liverpool,23,1,63,5
143435,9/23/2024,BF1545,Footwear,Female,33,Shoes,Miami,10,1,10,4
164402,5/28/2024,BF1548,Garment,Male,26,Hoodie,Cleveland,65,1,65,4
147113,8/4/2024,BF1543,Footwear,Male,19,Sneakers,Cardiff,100,1,140,4
152219,2/4/2024,BF1548,Accessories,Female,21,Handbag,New Delhi,65,1,135,5
182430,1/4/2024,BF1548,Garment,Male,29,Blouse,San Francisco,65,2,130,5
120434,12/27/2023,BF1550,Accessories,Male,34,Belt,Las Vegas,97,1,97,3
168757,8/30/2024,BF1550,Garment,Male,21,Socks,Miami,97,1,97,3
166863,4/20/2024,BF1550,Garment,Female,35,Blouse,Montreal,97,1,122,1
188240,12/14/2023,BF1546,Accessories,Male,33,Jewelry,Detroit,118,1,118,4
158509,2/23/2024,BF1548,Garment,Male,29,Shorts,Las Vegas,65,1,65,1
194787,12/28/2023,BF1548,Footwear,Male,28,Boots,New Jersey,65,5,325,5
169185,3/25/2024,BF1546,Outerwear,Female,30,Coat,Las Vegas,118,1,118,3
176058,9/24/2024,BF1543,Garment,Male,23,T-shirt,New York,100,1,100,5
195469,7/1/2024,BF1552,Garment,Female,27,Sweater,Detroit,45,1,45,1
139445,11/11/2023,BF1546,Accessories,Female,23,Sunglasses,Austin,118,1,118,5
169823,9/23/2024,BF1554,Accessories,Female,24,Hat,New Jersey,20,5,100,4
178133,7/23/2024,BF1548,Accessories,Male,21,Gloves,New Delhi,65,1,135,1
153699,9/3/2024,BF1548,Garment,Male,31,Socks,Memphis,65,1,65,5
150823,5/27/2024,BF1544,Accessories,Female,35,Handbag,New York,9,1,9,5
187581,6/5/2024,BF1550,Outerwear,Female,23,Coat,Austin,97,2,194,5
143980,1/31/2024,BF1551,Outerwear,Male,30,Coat,San Antonio,15,2,30,2
121316,11/17/2023,BF1553,Garment,Male,19,Pants,Portland,50,2,100,4
143951,10/21/2024,BF1549,Accessories,Male,25,Belt,Detroit,130,2,260,4
180403,5/7/2024,BF1545,Accessories,Male,26,Sunglasses,Detroit,10,1,10,4
144664,12/4/2023,BF1543,Garment,Male,33,Hoodie,London,100,1,140,5
183820,9/30/2024,BF1552,Accessories,Male,20,Handbag,Cleveland,45,3,135,5
140764,4/11/2024,BF1548,Accessories,Male,22,Gloves,Pittsburgh,65,1,65,4
134041,2/26/2024,BF1552,Garment,Male,35,Skirt,Las Vegas,45,1,45,5
125866,5/27/2024,BF1548,Accessories,Female,18,Sunglasses,Sacramento,65,1,65,1
128991,1/27/2024,BF1543,Garment,Female,22,Dress,Memphis,100,1,100,3
128898,12/27/2023,BF1554,Accessories,Male,34,Gloves,Sacramento,20,1,20,5
155950,2/9/2024,BF1548,Footwear,Male,28,Sneakers,Detroit,65,1,65,3
189334,5/26/2024,BF1543,Garment,Male,28,T-shirt,Detroit,100,1,100,1
143314,12/15/2023,BF1554,Garment,Male,27,Dress,Memphis,20,1,20,1
167228,9/30/2024,BF1543,Accessories,Male,20,Handbag,Sacramento,100,1,100,3
153917,4/24/2024,BF1550,Garment,Male,18,Socks,London,97,1,137,5
171352,10/10/2024,BF1551,Footwear,Male,32,Sneakers,Pittsburgh,15,1,15,5
197519,1/25/2024,BF1544,Outerwear,Male,29,Jacket,New Delhi,9,1,79,4
121322,11/23/2023,BF1554,Garment,Male,32,Hoodie,Portland,20,1,20,3
151627,7/20/2024,BF1543,Footwear,Female,18,Sandals,Pittsburgh,100,1,100,3
144101,11/11/2023,BF1551,Footwear,Female,31,Shoes,Sydney,15,1,115,3
174736,1/26/2024,BF1548,Footwear,Male,28,Sandals,Sacramento,65,1,65,4
131798,3/14/2024,BF1552,Outerwear,Male,31,Coat,New Jersey,45,1,45,5
143857,6/26/2024,BF1548,Accessories,Female,30,Gloves,San Francisco,65,1,65,3
157483,8/21/2024,BF1548,Outerwear,Male,21,Coat,Miami,65,1,65,4
140027,10/28/2024,BF1550,Footwear,Male,27,Boots,Portland,97,3,291,4
138153,4/18/2024,BF1551,Garment,Male,19,Skirt,Austin,15,1,15,4
179072,8/26/2024,BF1550,Garment,Male,32,Skirt,Detroit,97,1,97,5
185921,5/25/2024,BF1554,Garment,Female,26,Pants,Paris,20,1,70,5
195757,11/22/2023,BF1549,Accessories,Male,19,Hat,Cleveland,130,1,130,4
143307,7/5/2024,BF1549,Accessories,Male,21,Backpack,Sacramento,130,1,130,3
130982,2/12/2024,BF1549,Accessories,Female,20,Scarf,Detroit,130,1,130,4
193775,12/27/2023,BF1551,Accessories,Female,32,Scarf,Cleveland,15,5,75,4
154430,2/4/2024,BF1544,Garment,Male,18,Shirt,Detroit,9,4,36,1
120890,1/21/2024,BF1548,Footwear,Male,22,Boots,New Jersey,65,1,65,4
142165,6/9/2024,BF1546,Outerwear,Male,26,Coat,Toronto,118,1,143,1
135320,4/12/2024,BF1548,Accessories,Male,29,Belt,Manchester,65,1,105,3
151455,2/3/2024,BF1553,Footwear,Female,30,Boots,Cleveland,50,1,50,1
136469,4/4/2024,BF1550,Footwear,Male,19,Sneakers,Las Vegas,97,1,97,2
125165,9/6/2024,BF1550,Garment,Male,35,Shirt,San Francisco,97,1,97,1
175411,5/14/2024,BF1551,Garment,Male,19,Blouse,Miami,15,1,15,4
149443,11/20/2023,BF1547,Outerwear,Male,22,Jacket,San Francisco,32,1,32,1
180790,2/1/2024,BF1544,Garment,Male,33,Skirt,Manchester,9,1,49,1
124769,5/26/2024,BF1548,Garment,Female,22,Socks,New York,65,1,65,1
133965,1/10/2024,BF1551,Footwear,Male,35,Sandals,San Antonio,15,2,30,3
196490,8/5/2024,BF1546,Garment,Female,18,T-shirt,New Jersey,118,1,118,5
190706,6/12/2024,BF1546,Outerwear,Female,30,Jacket,Detroit,118,1,118,5
182881,8/6/2024,BF1544,Accessories,Male,24,Belt,Las Vegas,9,1,9,5
188884,5/25/2024,BF1551,Footwear,Female,24,Shoes,Portland,15,1,15,4
135827,11/7/2023,BF1550,Garment,Male,18,Blouse,New York,97,1,97,4
188609,2/28/2024,BF1547,Footwear,Male,29,Shoes,Miami,32,1,32,3
165754,10/20/2024,BF1551,Garment,Male,27,Sweater,New Jersey,15,3,45,4
137287,5/23/2024,BF1548,Footwear,Male,31,Boots,Las Vegas,65,2,130,3
178507,6/10/2024,BF1544,Accessories,Male,21,Handbag,Manchester,9,2,98,4
126500,3/25/2024,BF1544,Garment,Male,19,Blouse,New York,9,1,9,4
176703,4/5/2024,BF1546,Garment,Male,28,Skirt,San Francisco,118,1,118,4
138907,4/18/2024,BF1550,Accessories,Female,31,Backpack,Sacramento,97,2,194,5
130553,12/4/2023,BF1550,Garment,Male,31,Shirt,Cardiff,97,1,137,1
174320,3/5/2024,BF1545,Garment,Male,23,Sweater,Pittsburgh,10,2,20,4
136104,3/3/2024,BF1550,Accessories,Male,35,Scarf,Portland,97,1,97,2
180506,6/24/2024,BF1545,Accessories,Male,32,Handbag,London,10,2,100,1
152398,2/17/2024,BF1544,Accessories,Male,24,Scarf,Austin,9,3,27,1
155159,8/7/2024,BF1544,Garment,Male,28,Jeans,Sacramento,9,1,9,4
198302,2/20/2024,BF1545,Garment,Male,19,Socks,Austin,10,1,10,4
169391,1/12/2024,BF1544,Accessories,Male,35,Sunglasses,Sacramento,9,1,9,5
168278,1/14/2024,BF1544,Footwear,Female,32,Sneakers,San Antonio,9,4,36,5
171627,6/26/2024,BF1544,Footwear,Male,27,Shoes,New Delhi,9,2,158,1
165352,6/23/2024,BF1544,Garment,Male,26,Socks,Sacramento,9,1,9,5
143177,12/29/2023,BF1548,Accessories,Male,28,Sunglasses,Detroit,65,2,130,4
198836,8/12/2024,BF1554,Garment,Female,29,Sweater,New York,20,3,60,5
129883,1/23/2024,BF1551,Footwear,Female,24,Shoes,New Jersey,15,1,15,4
186122,4/21/2024,BF1548,Garment,Female,20,Socks,Miami,65,2,130,3
145176,1/16/2024,BF1546,Footwear,Female,34,Boots,New Delhi,118,2,376,4
130364,11/6/2023,BF1554,Garment,Female,29,Hoodie,San Francisco,20,2,40,2
155757,11/17/2023,BF1554,Accessories,Male,25,Gloves,New York,20,1,20,5
129786,3/1/2024,BF1554,Accessories,Male,27,Backpack,Pittsburgh,20,4,80,5
160960,3/5/2024,BF1543,Accessories,Female,21,Gloves,Toronto,100,1,125,2
186642,4/27/2024,BF1547,Garment,Female,19,Blouse,New Delhi,32,4,408,4
180021,11/10/2023,BF1553,Accessories,Female,34,Scarf,Detroit,50,4,200,2
199670,8/27/2024,BF1554,Accessories,Male,19,Hat,Miami,20,2,40,4
160608,1/23/2024,BF1550,Accessories,Male,28,Scarf,Montreal,97,1,122,2
187500,4/1/2024,BF1551,Footwear,Female,22,Sandals,Cleveland,15,2,30,4
184792,4/17/2024,BF1548,Garment,Male,35,Sweater,San Francisco,65,1,65,1
176348,2/19/2024,BF1544,Accessories,Male,35,Backpack,Memphis,9,1,9,5
148134,6/1/2024,BF1550,Garment,Female,20,Blouse,Portland,97,2,194,5
199530,12/19/2023,BF1552,Accessories,Male,23,Scarf,Portland,45,1,45,5
199648,5/26/2024,BF1548,Garment,Female,24,Socks,Portland,65,1,65,4
165424,12/23/2023,BF1550,Accessories,Male,35,Hat,Miami,97,4,388,4
197655,5/4/2024,BF1548,Garment,Male,30,Dress,New Jersey,65,1,65,4
149654,9/21/2024,BF1550,Outerwear,Male,30,Coat,Portland,97,1,97,1
152849,2/15/2024,BF1543,Garment,Male,27,Shirt,Pittsburgh,100,1,100,5
167902,12/6/2023,BF1548,Garment,Male,35,Shirt,Montreal,65,2,180,4
188480,6/3/2024,BF1552,Garment,Male,22,Jeans,Paris,45,1,95,5
149032,5/20/2024,BF1548,Garment,Male,29,Socks,Cleveland,65,1,65,3
152434,1/1/2024,BF1544,Footwear,Female,24,Sandals,San Antonio,9,1,9,1
128697,9/12/2024,BF1551,Garment,Male,23,Blouse,Montreal,15,2,80,4
149263,7/15/2024,BF1552,Garment,Female,19,Shirt,Glasgow,45,1,85,1
140880,1/3/2024,BF1551,Accessories,Female,21,Sunglasses,Sydney,15,5,575,4
158280,6/25/2024,BF1543,Outerwear,Female,29,Jacket,New York,100,1,100,3
173232,4/3/2024,BF1545,Garment,Male,31,Dress,Cleveland,10,1,10,1
165380,11/1/2024,BF1551,Accessories,Male,26,Sunglasses,Miami,15,1,15,1
170208,7/28/2024,BF1550,Footwear,Male,30,Boots,Portland,97,1,97,4
182885,9/7/2024,BF1554,Accessories,Male,28,Scarf,Sacramento,20,5,100,2
139367,8/16/2024,BF1551,Garment,Female,32,Shorts,Las Vegas,15,1,15,4
185391,1/15/2024,BF1544,Garment,Male,28,Shorts,Portland,9,1,9,5
137955,5/26/2024,BF1554,Garment,Male,35,Jeans,San Antonio,20,5,100,2
127699,5/8/2024,BF1550,Accessories,Male,18,Scarf,New York,97,3,291,1
144416,2/13/2024,BF1548,Garment,Male,20,Shorts,Montreal,65,1,90,4
181601,6/3/2024,BF1548,Footwear,Male,19,Sneakers,San Francisco,65,1,65,5
169568,12/3/2023,BF1554,Accessories,Male,19,Jewelry,San Francisco,20,1,20,5
181511,8/10/2024,BF1551,Footwear,Male,31,Shoes,Austin,15,2,30,4
151588,3/26/2024,BF1551,Garment,Male,23,Hoodie,London,15,1,55,4
180809,8/10/2024,BF1543,Outerwear,Female,31,Jacket,Cardiff,100,2,280,5
134212,1/22/2024,BF1544,Garment,Female,27,Shorts,Sacramento,9,1,9,4
132936,9/20/2024,BF1551,Garment,Male,21,Socks,Pittsburgh,15,4,60,4
194231,11/20/2023,BF1544,Outerwear,Male,32,Coat,Miami,9,1,9,5
189356,7/22/2024,BF1554,Footwear,Male,33,Sandals,London,20,5,300,5
152192,11/17/2023,BF1547,Accessories,Male,23,Backpack,San Francisco,32,5,160,4
135410,3/28/2024,BF1545,Garment,Male,18,Pants,Detroit,10,1,10,4
185911,7/12/2024,BF1551,Garment,Male,35,Sweater,Memphis,15,1,15,1
143036,12/27/2023,BF1550,Outerwear,Male,18,Jacket,New York,97,4,388,5
141950,3/3/2024,BF1551,Footwear,Female,26,Sneakers,Sacramento,15,3,45,2
168422,4/15/2024,BF1546,Accessories,Female,20,Jewelry,Liverpool,118,1,158,3
178611,11/3/2024,BF1546,Accessories,Male,30,Backpack,Austin,118,1,118,4
177474,6/8/2024,BF1551,Accessories,Male,20,Jewelry,New Jersey,15,1,15,4
125136,11/2/2024,BF1554,Footwear,Female,24,Shoes,New Jersey,20,4,80,5
124265,3/7/2024,BF1543,Outerwear,Male,22,Jacket,New Jersey,100,1,100,1
147414,1/4/2024,BF1554,Outerwear,Female,20,Jacket,Manchester,20,1,60,5
179655,5/21/2024,BF1543,Garment,Male,20,T-shirt,Austin,100,2,200,5
120696,2/9/2024,BF1548,Footwear,Male,18,Sneakers,Toronto,65,2,180,4
149424,12/30/2023,BF1552,Outerwear,Male,27,Jacket,Dublin,45,1,85,5
141271,6/6/2024,BF1549,Garment,Female,20,Hoodie,Glasgow,130,1,170,3
157485,5/16/2024,BF1552,Outerwear,Male,24,Jacket,Memphis,45,3,135,2
143327,9/30/2024,BF1545,Garment,Male,31,T-shirt,San Francisco,10,1,10,5
154725,2/1/2024,BF1550,Accessories,Male,19,Gloves,Glasgow,97,1,137,3
170518,10/20/2024,BF1549,Footwear,Female,22,Sneakers,Memphis,130,1,130,4
169559,8/26/2024,BF1544,Garment,Male,22,T-shirt,Cardiff,9,1,49,3
141322,3/22/2024,BF1548,Footwear,Male,25,Sneakers,Toronto,65,1,90,5
194736,11/15/2023,BF1551,Garment,Male,30,Jeans,Miami,15,1,15,2
136047,9/8/2024,BF1551,Accessories,Male,23,Handbag,Sydney,15,1,115,5
168470,1/12/2024,BF1552,Garment,Male,30,Socks,Sacramento,45,1,45,3
127150,5/19/2024,BF1548,Accessories,Male,22,Jewelry,New Delhi,65,1,135,2
121729,12/16/2023,BF1550,Garment,Female,26,Blouse,Memphis,97,1,97,2
182029,12/2/2023,BF1548,Accessories,Male,30,Backpack,Portland,65,1,65,3
140169,6/26/2024,BF1554,Accessories,Female,31,Scarf,Detroit,20,1,20,3
123953,2/12/2024,BF1544,Accessories,Female,35,Scarf,Mumbai,9,4,316,3
158600,10/1/2024,BF1548,Garment,Male,22,Shirt,Cleveland,65,3,195,4
177814,12/4/2023,BF1553,Garment,Male,34,Pants,Las Vegas,50,3,150,4
168186,10/29/2024,BF1551,Accessories,Female,18,Hat,Detroit,15,1,15,2
142919,11/18/2023,BF1550,Outerwear,Male,30,Coat,San Francisco,97,1,97,4
136538,7/1/2024,BF1544,Garment,Male,22,T-shirt,Manchester,9,1,49,4
170334,2/29/2024,BF1544,Garment,Male,24,Socks,Mumbai,9,2,158,5
187669,11/21/2023,BF1544,Garment,Male,24,Shirt,Mumbai,9,1,79,1
140363,1/17/2024,BF1543,Garment,Female,23,Sweater,Austin,100,3,300,5
167646,9/7/2024,BF1548,Accessories,Male,26,Gloves,Sacramento,65,1,65,5
192792,6/20/2024,BF1544,Accessories,Male,26,Belt,Austin,9,3,27,2
194340,7/2/2024,BF1547,Garment,Male,35,Jeans,New Delhi,32,1,102,2
169513,9/17/2024,BF1549,Accessories,Male,21,Handbag,Cleveland,130,2,260,5
155785,3/1/2024,BF1543,Garment,Male,26,T-shirt,Memphis,100,1,100,1
135004,8/6/2024,BF1543,Garment,Male,30,Socks,Liverpool,100,1,140,4
120513,2/20/2024,BF1549,Garment,Male,35,Jeans,Toronto,130,1,155,4
136245,1/6/2024,BF1551,Accessories,Male,32,Scarf,Dublin,15,1,55,5
152808,1/7/2024,BF1551,Garment,Male,31,Pants,Austin,15,2,30,4
198373,11/18/2023,BF1554,Garment,Male,24,Blouse,Pittsburgh,20,3,60,1
140607,11/14/2023,BF1551,Outerwear,Female,21,Jacket,Detroit,15,1,15,5
162568,2/17/2024,BF1551,Footwear,Female,28,Sandals,Liverpool,15,3,165,3
151849,11/6/2023,BF1551,Garment,Male,21,Shorts,Pittsburgh,15,4,60,1
185289,2/25/2024,BF1547,Garment,Male,34,Shorts,San Antonio,32,1,32,4
120056,11/25/2023,BF1548,Garment,Male,32,Skirt,Pittsburgh,65,1,65,3
180239,10/27/2024,BF1555,Footwear,Male,30,Sandals,New Jersey,23,2,46,3
